postcode,state,latitude,longitude,localities
0200,ACT,-35.27770,149.11895,2
0800,NT,-12.45868,130.83668,2
0801,NT,-12.45868,130.83668,1
0803,NT,-12.43399,130.74591,1
0804,NT,-12.42802,130.87331,1
0810,NT,-12.37980,130.86849,16
0811,NT,-12.38181,130.86624,1
0812,NT,-12.39642,130.91519,11
0813,NT,-12.40478,130.91610,2
0814,NT,-12.38181,130.86624,1
0815,NT,-12.37180,130.86900,1
0820,NT,-12.42711,130.87334,20
0821,NT,-13.64328,136.94705,1
0822,NT,-11.76997,130.62946,111
0828,NT,-12.43202,130.93207,2
0829,NT,-12.45763,130.95977,2
0830,NT,-12.47928,130.97335,11
0831,NT,-12.47507,130.97488,1
0832,NT,-12.50343,130.97746,8
0834,NT,-12.54686,131.02349,1
0835,NT,-12.47608,131.02299,3
0836,NT,-12.55604,131.10804,3
0837,NT,-12.67332,131.05535,2
0838,NT,-12.71878,131.00673,1
0839,NT,-12.52001,131.04020,1
0840,NT,-12.73458,130.43857,3
0841,NT,-12.81923,130.96986,1
0845,NT,-13.04512,131.03848,1
0846,NT,-13.21030,131.09500,1
0847,NT,-14.01212,131.75915,1
0850,NT,-14.40915,132.28591,6
0851,NT,-15.71142,137.05072,1
0852,NT,-16.43110,130.89873,57
0853,NT,-14.54463,132.39812,2
0854,NT,-16.28728,136.36665,2
0860,NT,-19.64130,134.17360,1
0861,NT,-18.56305,134.48183,2
0862,NT,-18.17968,134.86259,17
0870,NT,-23.70222,133.86486,11
0871,NT,-21.94951,131.29881,1
0872,NT,-23.05255,131.06949,109
0873,NT,-23.74471,133.90501,7
0874,NT,-23.68502,133.89988,3
0875,NT,-23.69689,133.83330,2
0880,NT,-12.06062,136.60613,5
0881,NT,-11.67037,136.82486,1
0885,NT,-13.85079,136.42007,1
0886,NT,-13.13118,132.56337,1
0906,NT,-13.64328,136.94705,1
0907,NT,-13.64328,136.94705,1
0909,NT,-12.37180,130.86900,2
1001,NSW,-33.79488,151.26807,1
1002,NSW,-33.79488,151.26807,1
1003,NSW,-33.79488,151.26807,1
1004,NSW,-33.79488,151.26807,1
1005,NSW,-33.79488,151.26807,1
1006,NSW,-33.79488,151.26807,1
1007,NSW,-33.79488,151.26807,1
1008,NSW,-33.79488,151.26807,1
1009,NSW,-33.79488,151.26807,1
1010,NSW,-33.79488,151.26807,1
1020,NSW,-33.79488,151.26807,1
1021,NSW,-33.79488,151.26807,1
1022,NSW,-33.79488,151.26807,1
1023,NSW,-33.79488,151.26807,1
1025,NSW,-33.79488,151.26807,1
1026,NSW,-33.79488,151.26807,1
1027,NSW,-33.79488,151.26807,1
1028,NSW,-33.79488,151.26807,1
1029,NSW,-33.79488,151.26807,1
1030,NSW,-33.79488,151.26807,1
1031,NSW,-33.79488,151.26807,1
1032,NSW,-33.66283,150.87418,1
1033,NSW,-33.79488,151.26807,1
1034,NSW,-33.79488,151.26807,1
1035,NSW,-33.79488,151.26807,1
1036,NSW,-33.79488,151.26807,1
1037,NSW,-33.79488,151.26807,1
1038,NSW,-33.79488,151.26807,1
1039,NSW,-33.79488,151.26807,1
1040,NSW,-33.79488,151.26807,1
1041,NSW,-33.79488,151.26807,1
1042,NSW,-33.79488,151.26807,1
1043,NSW,-33.79488,151.26807,1
1044,NSW,-33.79488,151.26807,1
1045,NSW,-33.79488,151.26807,1
1046,NSW,-33.79488,151.26807,1
1100,NSW,-33.79488,151.26807,1
1101,NSW,-33.79488,151.26807,1
1105,NSW,-33.79488,151.26807,1
1106,NSW,-33.79488,151.26807,1
1107,NSW,-33.79488,151.26807,1
1108,NSW,-33.79488,151.26807,1
1109,NSW,-33.79488,151.26807,1
1110,NSW,-33.79488,151.26807,1
1112,NSW,-33.79488,151.26807,1
1113,NSW,-33.79488,151.26807,1
1114,NSW,-33.79488,151.26807,1
1115,NSW,-33.79488,151.26807,1
1116,NSW,-33.66673,150.86614,1
1117,NSW,-33.66457,150.87022,1
1118,NSW,-33.79488,151.26807,1
1119,NSW,-33.79488,151.26807,1
1120,NSW,-33.79488,151.26807,1
1121,NSW,-33.79488,151.26807,1
1122,NSW,-33.79488,151.26807,1
1123,NSW,-33.79488,151.26807,1
1124,NSW,-33.79488,151.26807,1
1125,NSW,-33.79488,151.26807,1
1126,NSW,-33.79488,151.26807,1
1127,NSW,-33.79488,151.26807,1
1128,NSW,-33.79488,151.26807,1
1129,NSW,-33.79488,151.26807,1
1130,NSW,-33.79488,151.26807,1
1131,NSW,-33.79488,151.26807,1
1132,NSW,-33.66279,150.87427,1
1133,NSW,-33.79488,151.26807,1
1134,NSW,-33.79488,151.26807,1
1135,NSW,-33.79488,151.26807,1
1136,NSW,-33.79488,151.26807,1
1137,NSW,-33.79488,151.26807,1
1138,NSW,-33.79488,151.26807,1
1139,NSW,-33.79488,151.26807,1
1140,NSW,-33.79488,151.26807,1
1141,NSW,-33.79488,151.26807,1
1142,NSW,-33.79488,151.26807,1
1143,NSW,-33.79488,151.26807,1
1144,NSW,-33.79488,151.26807,1
1145,NSW,-33.79488,151.26807,1
1146,NSW,-33.79488,151.26807,1
1147,NSW,-33.79488,151.26807,1
1148,NSW,-33.79488,151.26807,1
1149,NSW,-33.79488,151.26807,1
1150,NSW,-33.79488,151.26807,1
1151,NSW,-33.79488,151.26807,1
1152,NSW,-33.79488,151.26807,1
1153,NSW,-33.79488,151.26807,1
1154,NSW,-33.79488,151.26807,1
1155,NSW,-33.79488,151.26807,1
1156,NSW,-33.79488,151.26807,1
1157,NSW,-33.79488,151.26807,1
1158,NSW,-33.79488,151.26807,1
1159,NSW,-33.79488,151.26807,1
1160,NSW,-33.79488,151.26807,1
1161,NSW,-33.79488,151.26807,1
1162,NSW,-33.79488,151.26807,1
1163,NSW,-33.79488,151.26807,1
1164,NSW,-33.79488,151.26807,1
1165,NSW,-33.79488,151.26807,1
1166,NSW,-33.79488,151.26807,1
1167,NSW,-33.79488,151.26807,1
1168,NSW,-33.79488,151.26807,1
1169,NSW,-33.79488,151.26807,1
1170,NSW,-33.79488,151.26807,1
1171,NSW,-33.79488,151.26807,1
1172,NSW,-33.79488,151.26807,1
1173,NSW,-33.79488,151.26807,1
1174,NSW,-33.79488,151.26807,1
1175,NSW,-33.79488,151.26807,1
1176,NSW,-33.79488,151.26807,1
1177,NSW,-33.79488,151.26807,1
1178,NSW,-33.79488,151.26807,1
1179,NSW,-33.79488,151.26807,1
1180,NSW,-33.79488,151.26807,1
1181,NSW,-33.79488,151.26807,1
1182,NSW,-33.79488,151.26807,1
1183,NSW,-33.79488,151.26807,1
1184,NSW,-33.79488,151.26807,1
1185,NSW,-33.79488,151.26807,1
1186,NSW,-33.79488,151.26807,1
1187,NSW,-33.79488,151.26807,1
1188,NSW,-33.79488,151.26807,1
1189,NSW,-33.79488,151.26807,1
1190,NSW,-33.79488,151.26807,1
1191,NSW,-33.79488,151.26807,1
1192,NSW,-34.79068,147.68528,1
1193,NSW,-33.79488,151.26807,1
1194,NSW,-33.79488,151.26807,1
1195,NSW,-33.79488,151.26807,1
1196,NSW,-33.79488,151.26807,1
1197,NSW,-33.79488,151.26807,1
1198,NSW,-33.79488,151.26807,1
1199,NSW,-33.79488,151.26807,1
1201,NSW,-33.79488,151.26807,1
1202,NSW,-33.79488,151.26807,1
1203,NSW,-33.79488,151.26807,1
1205,NSW,-33.79488,151.26807,1
1207,NSW,-33.79488,151.26807,1
1208,NSW,-29.81648,151.65945,1
1209,NSW,-33.89179,151.17625,1
1210,NSW,-33.89179,151.17625,1
1211,NSW,-33.89179,151.17625,1
1212,NSW,-33.89179,151.17625,1
1213,NSW,-33.89179,151.17625,1
1214,NSW,-33.89179,151.17625,1
1215,NSW,-33.89179,151.17625,1
1216,NSW,-33.74131,151.03403,1
1217,NSW,-33.74131,151.03403,1
1218,NSW,-33.74131,151.03403,1
1219,NSW,-33.74131,151.03403,1
1220,NSW,-33.74131,151.03403,1
1221,NSW,-33.86533,151.20791,1
1222,NSW,-33.86533,151.20791,1
1223,NSW,-33.86533,151.20791,1
1224,NSW,-33.86533,151.20791,1
1225,NSW,-33.86533,151.20791,1
1226,NSW,-33.87175,151.20671,1
1227,NSW,-33.87175,151.20671,1
1228,NSW,-33.87175,151.20671,1
1229,NSW,-33.87175,151.20671,1
1230,NSW,-33.87175,151.20671,1
1231,NSW,-33.81555,151.04253,1
1232,NSW,-33.81555,151.04253,1
1233,NSW,-33.81555,151.04253,1
1234,NSW,-33.81555,151.04253,1
1235,NSW,-33.81555,151.04253,1
1236,NSW,-29.81648,151.65945,1
1237,NSW,-29.81648,151.65945,1
1238,NSW,-29.81648,151.65945,1
1239,NSW,-29.81648,151.65945,1
1240,NSW,-29.81648,151.65945,1
1291,NSW,-33.79488,151.26807,1
1292,NSW,-33.79488,151.26807,1
1293,NSW,-33.79488,151.26807,1
1294,NSW,-33.79488,151.26807,1
1295,NSW,-33.79488,151.26807,1
1296,NSW,-33.79488,151.26807,1
1297,NSW,-33.79488,151.26807,1
1298,NSW,-33.79488,151.26807,1
1299,NSW,-33.79488,151.26807,1
1300,NSW,-33.87733,151.22088,1
1314,NSW,-33.95080,151.21000,1
1335,NSW,-33.82269,151.11757,1
1340,NSW,-35.53772,148.02101,1
1350,NSW,-33.88871,151.24051,1
1355,NSW,-33.89374,151.26250,1
1360,NSW,-33.87584,151.24194,1
1401,NSW,-33.88422,151.19983,1
1405,NSW,-33.89194,151.04771,1
1419,NSW,-34.06410,151.09400,1
1420,NSW,-33.72610,150.93184,1
1422,NSW,-33.72610,150.93184,1
1423,NSW,-33.72610,150.93184,1
1424,NSW,-33.72610,150.93184,1
1425,NSW,-33.72610,150.93184,1
1426,NSW,-33.72610,150.93184,1
1427,NSW,-33.72610,150.93184,1
1428,NSW,-33.72610,150.93184,1
1429,NSW,-33.72610,150.93184,1
1430,NSW,-33.89023,151.19949,1
1435,NSW,-33.71178,151.10825,1
1440,NSW,-33.90284,151.05791,1
1441,NSW,-33.90284,151.05791,1
1445,NSW,-34.08309,151.00769,1
1450,NSW,-30.30581,153.13679,1
1455,NSW,-33.94709,151.19764,1
1460,NSW,-33.92667,151.21079,1
1465,NSW,-33.88855,151.14074,1
1466,NSW,-33.90656,151.23442,1
1470,NSW,-33.84300,151.15196,1
1475,NSW,-33.90911,151.15334,1
1476,NSW,-33.90911,151.15334,1
1480,NSW,-33.93592,151.10003,1
1481,NSW,-33.96460,151.10100,1
1484,NSW,-33.93860,151.10100,1
1485,NSW,-33.97435,151.14034,1
1490,NSW,-34.03588,151.10720,1
1493,NSW,-33.97587,151.08894,1
1495,NSW,-34.04693,151.12394,1
1499,NSW,-34.01570,151.06220,1
1515,NSW,-33.82461,151.20726,1
1560,NSW,-33.81264,151.21480,1
1565,NSW,-33.86537,151.19307,1
1570,NSW,-33.80809,151.19273,1
1585,NSW,-33.83459,151.20085,1
1590,NSW,-33.29200,151.46865,1
1595,NSW,-33.79187,151.18795,1
1597,NSW,-33.79187,151.18795,1
1602,NSW,-33.81480,151.16600,1
1630,NSW,-33.70768,151.09981,1
1635,NSW,-33.70460,151.10100,1
1639,NSW,-33.79314,151.24675,1
1640,NSW,-33.79314,151.24675,1
1655,NSW,-33.32980,151.50512,1
1658,NSW,-33.69877,151.21680,1
1660,NSW,-33.69877,151.21680,1
1670,NSW,-33.79320,151.12000,2
1675,NSW,-33.83303,151.13968,1
1680,NSW,-33.76150,151.13781,1
1685,NSW,-33.80406,151.09064,1
1700,NSW,-33.95030,151.20698,1
1710,NSW,-33.78417,151.11670,1
1715,NSW,-33.75843,151.04911,1
1730,NSW,-33.76026,150.96691,1
1740,NSW,-33.88617,151.13947,1
1741,NSW,-33.88617,151.13947,1
1750,NSW,-33.85705,151.02310,1
1755,NSW,-33.76724,150.96818,1
1765,NSW,-33.73591,151.03053,1
1771,NSW,-33.75843,151.04911,1
1781,NSW,-33.77790,150.93200,1
1790,NSW,-33.85905,151.19554,1
1800,NSW,-33.88760,151.12401,1
1805,NSW,-33.89156,151.10082,1
1811,NSW,-33.82328,151.05138,1
1819,NSW,-33.87714,151.09333,1
1825,NSW,-33.87248,151.04477,1
1830,NSW,-33.85929,150.94858,1
1831,NSW,-33.85929,150.94858,1
1835,NSW,-33.88393,151.02380,1
1851,NSW,-33.84980,150.91100,2
1860,NSW,-33.85046,150.96112,1
1871,NSW,-33.88833,151.10363,1
1874,NSW,-33.93567,150.94134,1
1875,NSW,-33.93567,150.94134,1
1885,NSW,-33.90742,151.02458,1
1888,NSW,-33.90742,151.02458,1
1890,NSW,-33.96003,150.80209,1
1891,NSW,-33.93222,151.00018,1
2000,NSW,-33.86002,151.25053,9
2001,NSW,-33.79488,151.26807,1
2002,NSW,-33.87712,151.20692,1
2004,NSW,-33.92940,151.20000,2
2006,NSW,-33.88922,151.18651,1
2007,NSW,-33.88319,151.19665,2
2008,NSW,-33.89115,151.19386,3
2009,NSW,-33.87122,151.19305,2
2010,NSW,-33.88412,151.21226,3
2011,NSW,-33.87360,151.22163,6
2012,NSW,-33.72610,150.93184,1
2013,NSW,-33.72610,150.93184,1
2015,NSW,-33.91011,151.19483,3
2016,NSW,-33.89491,151.20621,1
2017,NSW,-33.90269,151.20621,3
2018,NSW,-33.92330,151.20270,2
2019,NSW,-33.94692,151.20729,2
2020,NSW,-33.93493,151.18116,4
2021,NSW,-33.89570,151.22724,3
2022,NSW,-33.89640,151.24505,3
2023,NSW,-33.88468,151.25591,1
2024,NSW,-33.90441,151.25939,3
2025,NSW,-33.88871,151.24051,1
2026,NSW,-33.89104,151.26897,5
2027,NSW,-33.86897,151.25049,4
2028,NSW,-33.87841,151.24096,1
2029,NSW,-33.87571,151.26699,1
2030,NSW,-33.85838,151.27598,6
2031,NSW,-33.91451,151.23973,5
2032,NSW,-33.93031,151.22394,2
2033,NSW,-33.91139,151.21843,1
2034,NSW,-33.92910,151.25217,2
2035,NSW,-33.94564,151.24129,3
2036,NSW,-33.96962,151.23784,9
2037,NSW,-33.88018,151.18446,2
2038,NSW,-33.88162,151.17016,1
2039,NSW,-33.86719,151.17192,1
2040,NSW,-33.87877,151.15682,2
2041,NSW,-33.85856,151.18009,3
2042,NSW,-33.90065,151.17535,2
2043,NSW,-33.90352,151.18466,1
2044,NSW,-33.92040,151.17230,4
2045,NSW,-33.87930,151.13868,1
2046,NSW,-33.86604,151.13386,7
2047,NSW,-33.85392,151.16574,1
2048,NSW,-33.89418,151.16564,2
2049,NSW,-33.89722,151.15085,3
2050,NSW,-33.89037,151.17598,2
2052,NSW,-33.90656,151.23442,1
2055,NSW,-33.80284,151.10494,1
2057,NSW,-33.79199,151.18990,1
2058,NSW,-31.25320,146.92100,1
2059,NSW,-33.80284,151.10494,1
2060,NSW,-33.83986,151.20456,7
2061,NSW,-33.84878,151.21237,2
2062,NSW,-33.82284,151.21246,1
2063,NSW,-33.81264,151.21480,1
2064,NSW,-33.81321,151.18380,1
2065,NSW,-33.82808,151.19381,8
2066,NSW,-33.81864,151.16091,8
2067,NSW,-33.79838,151.17711,2
2068,NSW,-33.79983,151.20242,6
2069,NSW,-33.78025,151.19537,3
2070,NSW,-33.78042,151.16201,3
2071,NSW,-33.75860,151.17660,2
2072,NSW,-33.75458,151.15318,1
2073,NSW,-33.75730,151.13028,2
2074,NSW,-33.73522,151.12372,5
2075,NSW,-33.72369,151.16729,3
2076,NSW,-33.71475,151.11587,3
2077,NSW,-33.69192,151.09751,4
2079,NSW,-33.66664,151.11268,1
2080,NSW,-33.65817,151.14356,1
2081,NSW,-33.61976,151.15050,2
2082,NSW,-33.55664,151.15889,3
2083,NSW,-33.52320,151.19411,7
2084,NSW,-33.65100,151.21693,4
2085,NSW,-33.72878,151.21172,3
2086,NSW,-33.75185,151.22921,2
2087,NSW,-33.76609,151.21053,2
2088,NSW,-33.83069,151.24335,2
2089,NSW,-33.83918,151.21885,3
2090,NSW,-33.82895,151.22309,3
2091,NSW,-33.82790,151.26100,1
2092,NSW,-33.79664,151.24181,1
2093,NSW,-33.79315,151.25807,5
2094,NSW,-33.79523,151.27324,1
2095,NSW,-33.81548,151.29468,2
2096,NSW,-33.77636,151.28493,4
2097,NSW,-33.73803,151.29670,6
2099,NSW,-33.74891,151.28000,7
2100,NSW,-33.76641,151.25778,7
2101,NSW,-33.70712,151.27114,5
2102,NSW,-33.69129,151.29430,3
2103,NSW,-33.67934,151.30283,1
2104,NSW,-33.66492,151.29092,1
2105,NSW,-33.63943,151.27847,6
2106,NSW,-33.66071,151.31460,2
2107,NSW,-33.63482,151.32329,10
2108,NSW,-33.60382,151.32276,6
2109,NSW,-33.77156,151.11347,1
2110,NSW,-33.83610,151.14913,3
2111,NSW,-33.82995,151.12449,7
2112,NSW,-33.81658,151.10845,3
2113,NSW,-33.79419,151.13023,5
2114,NSW,-33.81099,151.08418,5
2115,NSW,-33.81311,151.05984,1
2116,NSW,-33.81437,151.03694,1
2117,NSW,-33.79713,151.04218,4
2118,NSW,-33.77560,151.04352,4
2119,NSW,-33.75550,151.06418,2
2120,NSW,-33.73110,151.07359,3
2121,NSW,-33.77414,151.07992,2
2122,NSW,-33.79136,151.09207,2
2123,NSW,-33.81545,150.99957,1
2124,NSW,-33.88617,151.13947,1
2125,NSW,-33.75265,151.03181,1
2126,NSW,-33.72490,151.04394,1
2127,NSW,-33.84324,151.07461,4
2128,NSW,-33.83593,151.04759,1
2129,NSW,-33.86410,151.06955,1
2130,NSW,-33.89278,151.13588,1
2131,NSW,-33.88760,151.12401,1
2132,NSW,-33.88242,151.11338,1
2133,NSW,-33.89879,151.10209,2
2134,NSW,-33.88005,151.10176,2
2135,NSW,-33.88101,151.08476,1
2136,NSW,-33.89294,151.08774,3
2137,NSW,-33.85749,151.10375,5
2138,NSW,-33.84450,151.08653,4
2139,NSW,-33.83599,151.09516,1
2140,NSW,-33.83502,151.07085,3
2141,NSW,-33.87248,151.04477,4
2142,NSW,-33.83637,151.01553,7
2143,NSW,-33.88546,151.02345,4
2144,NSW,-33.85187,151.02676,2
2145,NSW,-33.81096,150.95939,9
2146,NSW,-33.78937,150.95951,3
2147,NSW,-33.76608,150.93584,4
2148,NSW,-33.78375,150.90055,7
2150,NSW,-33.81446,151.00651,3
2151,NSW,-33.78709,151.01251,2
2152,NSW,-33.78250,150.99639,1
2153,NSW,-33.73704,150.96333,5
2154,NSW,-33.73238,151.00095,1
2155,NSW,-33.72226,150.93546,5
2156,NSW,-33.65698,150.97453,3
2157,NSW,-33.60217,150.99105,4
2158,NSW,-33.68830,151.03727,4
2159,NSW,-33.53915,151.08415,4
2160,NSW,-33.83588,150.97659,2
2161,NSW,-33.85833,150.98372,4
2162,NSW,-33.88349,151.00413,2
2163,NSW,-33.88720,150.97946,3
2164,NSW,-33.84472,150.88062,5
2165,NSW,-33.87244,150.94750,4
2166,NSW,-33.89274,150.92937,5
2167,NSW,-33.97217,150.89044,1
2168,NSW,-33.91594,150.87535,8
2170,NSW,-33.92900,150.92311,12
2171,NSW,-33.93807,150.90954,8
2172,NSW,-33.95111,150.91744,3
2173,NSW,-34.07424,150.91955,2
2174,NSW,-33.97750,150.85671,2
2175,NSW,-33.84503,150.84819,1
2176,NSW,-33.87201,150.88526,7
2177,NSW,-33.89297,150.88175,3
2178,NSW,-33.87478,150.83822,3
2179,NSW,-33.93311,150.81203,2
2190,NSW,-33.89860,151.05181,3
2191,NSW,-33.90680,151.08551,1
2192,NSW,-33.92102,151.08966,1
2193,NSW,-33.91031,151.12086,3
2194,NSW,-33.91760,151.10178,1
2195,NSW,-33.92302,151.07696,3
2196,NSW,-33.93009,151.05780,2
2197,NSW,-33.90120,150.99815,1
2198,NSW,-33.90879,150.98628,1
2199,NSW,-33.90559,151.02317,2
2200,NSW,-33.92607,151.01165,8
2203,NSW,-33.90441,151.13900,1
2204,NSW,-33.91229,151.15554,3
2205,NSW,-33.93755,151.14796,3
2206,NSW,-33.92606,151.12288,3
2207,NSW,-33.94874,151.11952,5
2208,NSW,-33.94263,151.09800,3
2209,NSW,-33.94913,151.07530,2
2210,NSW,-33.95926,151.05181,5
2211,NSW,-33.96137,151.03221,2
2212,NSW,-33.94729,151.01455,3
2213,NSW,-33.96410,150.99784,3
2214,NSW,-33.94144,150.98159,1
2216,NSW,-33.95560,151.14714,6
2217,NSW,-33.97435,151.14034,6
2218,NSW,-33.97316,151.11745,2
2219,NSW,-33.99659,151.13250,3
2220,NSW,-33.96669,151.10176,3
2221,NSW,-33.99216,151.10599,5
2222,NSW,-33.96471,151.08477,1
2223,NSW,-33.98026,151.07184,2
2224,NSW,-34.01362,151.10189,4
2225,NSW,-33.99744,151.08789,2
2226,NSW,-34.00935,151.06381,3
2227,NSW,-34.04984,151.08500,2
2228,NSW,-34.03769,151.10156,2
2229,NSW,-34.05496,151.12003,7
2230,NSW,-34.08368,151.14110,6
2231,NSW,-34.02993,151.19349,1
2232,NSW,-34.08162,151.07521,18
2233,NSW,-34.11463,151.02792,5
2234,NSW,-34.02194,151.00441,7
2250,NSW,-33.32806,151.19298,36
2251,NSW,-33.48221,151.40200,12
2252,NSW,-33.32080,151.23400,1
2256,NSW,-33.48212,151.33115,10
2257,NSW,-33.52036,151.37440,12
2258,NSW,-33.33319,151.34330,5
2259,NSW,-33.20866,151.39767,43
2260,NSW,-33.42537,151.43694,5
2261,NSW,-33.31479,151.52073,15
2262,NSW,-33.20696,151.53828,9
2263,NSW,-33.28510,151.55622,7
2264,NSW,-33.10668,151.53381,14
2265,NSW,-33.09555,151.41212,2
2267,NSW,-33.08655,151.59173,1
2278,NSW,-32.93241,151.59042,3
2280,NSW,-33.01971,151.66317,8
2281,NSW,-33.09469,151.66227,12
2282,NSW,-32.98728,151.65127,3
2283,NSW,-33.01912,151.57181,15
2284,NSW,-32.95324,151.62118,7
2285,NSW,-32.93330,151.65109,7
2286,NSW,-32.92332,151.53267,3
2287,NSW,-32.89354,151.65896,10
2289,NSW,-32.94857,151.71008,7
2290,NSW,-32.98396,151.70780,10
2291,NSW,-32.95104,151.74288,3
2292,NSW,-32.93159,151.74072,2
2293,NSW,-32.91778,151.75470,2
2294,NSW,-32.91579,151.76741,1
2295,NSW,-32.87947,151.80174,2
2296,NSW,-32.91570,151.74624,1
2297,NSW,-32.90913,151.75013,1
2298,NSW,-32.90563,151.72224,3
2299,NSW,-32.90814,151.70115,4
2300,NSW,-32.93163,151.77802,5
2302,NSW,-32.93127,151.75247,1
2303,NSW,-32.92398,151.74449,4
2304,NSW,-32.88032,151.73862,7
2305,NSW,-32.93022,151.70655,3
2306,NSW,-32.99329,151.68252,1
2307,NSW,-32.88365,151.68810,1
2308,NSW,-32.89288,151.69736,2
2309,NSW,-30.35216,148.89077,1
2310,NSW,-32.19320,151.70100,1
2311,NSW,-32.32731,151.51738,12
2312,NSW,-32.14749,152.35153,2
2314,NSW,-32.79745,151.84009,1
2315,NSW,-32.74622,152.19370,5
2316,NSW,-32.77692,152.08327,6
2317,NSW,-32.72094,152.07640,2
2318,NSW,-32.76991,151.85190,7
2319,NSW,-32.73806,152.02728,4
2320,NSW,-32.74174,151.54367,30
2321,NSW,-32.66019,151.68370,22
2322,NSW,-32.81331,151.65243,10
2323,NSW,-32.76693,151.59825,16
2324,NSW,-32.62676,152.31118,26
2325,NSW,-32.98014,151.26998,38
2326,NSW,-32.78521,151.45315,6
2327,NSW,-32.82069,151.48621,3
2328,NSW,-32.57693,150.56482,10
2329,NSW,-32.04750,150.18752,4
2330,NSW,-32.75660,150.98250,65
2331,NSW,-32.68017,151.16531,2
2333,NSW,-32.24857,150.70195,14
2334,NSW,-32.72846,151.38545,1
2335,NSW,-32.64340,151.32394,10
2336,NSW,-32.14622,151.10292,8
2337,NSW,-31.96173,151.07227,26
2338,NSW,-31.73517,151.02916,9
2339,NSW,-31.73574,150.60327,10
2340,NSW,-31.33824,151.13373,40
2341,NSW,-31.34664,150.61105,1
2342,NSW,-31.15522,150.54907,2
2343,NSW,-31.66546,150.14914,16
2344,NSW,-31.17375,150.72957,2
2345,NSW,-30.86434,150.87503,2
2346,NSW,-30.65315,150.71013,11
2347,NSW,-30.27804,150.53641,16
2348,NSW,-31.25320,146.92100,1
2350,NSW,-30.48384,151.88722,39
2351,NSW,-30.48913,151.63963,1
2352,NSW,-31.08812,151.24619,4
2353,NSW,-30.97362,151.09561,1
2354,NSW,-31.12765,151.73416,12
2355,NSW,-30.77523,151.15422,3
2356,NSW,-30.61980,148.96949,1
2357,NSW,-31.28498,149.31196,12
2358,NSW,-30.54030,151.29752,11
2359,NSW,-30.20194,150.99927,3
2360,NSW,-29.64232,151.16853,27
2361,NSW,-29.19849,151.14175,5
2365,NSW,-30.11591,151.67303,26
2369,NSW,-29.98537,151.26508,3
2370,NSW,-29.73853,151.83947,26
2371,NSW,-29.36625,151.81468,11
2372,NSW,-29.05632,151.98283,32
2379,NSW,-31.16740,149.70214,4
2380,NSW,-31.04612,150.19915,15
2381,NSW,-31.24417,150.45790,6
2382,NSW,-30.59504,150.17806,4
2386,NSW,-30.05653,148.99968,3
2387,NSW,-29.77680,149.00966,2
2388,NSW,-30.42733,149.00154,9
2390,NSW,-30.34066,149.85175,16
2395,NSW,-31.57152,149.45351,3
2396,NSW,-30.86629,148.98556,4
2397,NSW,-29.91125,149.63489,4
2398,NSW,-29.74106,149.79574,1
2399,NSW,-29.40932,150.22266,3
2400,NSW,-29.47492,149.46215,10
2401,NSW,-29.61190,150.33162,1
2402,NSW,-29.44182,150.54755,3
2403,NSW,-29.58893,150.78662,5
2404,NSW,-29.86526,150.48943,9
2405,NSW,-28.89465,149.64725,2
2406,NSW,-28.92363,148.80740,2
2408,NSW,-29.05462,150.49221,4
2409,NSW,-28.73427,150.36869,2
2410,NSW,-28.80309,150.71554,2
2411,NSW,-29.13119,150.30789,1
2415,NSW,-32.27807,151.85957,5
2420,NSW,-32.27795,151.69306,28
2421,NSW,-32.58285,151.53311,8
2422,NSW,-31.96114,151.86128,55
2423,NSW,-32.38255,152.29060,21
2424,NSW,-31.64836,151.99213,12
2425,NSW,-32.41760,152.00245,6
2426,NSW,-31.81793,152.59534,3
2427,NSW,-31.84232,152.68658,2
2428,NSW,-32.20628,152.45342,21
2429,NSW,-31.77288,152.28376,34
2430,NSW,-31.89408,152.41958,43
2431,NSW,-30.92523,153.05379,3
2439,NSW,-31.64156,152.66618,12
2440,NSW,-30.38924,153.01536,50
2441,NSW,-30.86029,152.80244,26
2442,NSW,-31.43520,152.91700,3
2443,NSW,-31.72918,152.74634,20
2444,NSW,-31.43961,152.87253,12
2445,NSW,-31.58492,152.81181,4
2446,NSW,-31.38616,152.46039,41
2447,NSW,-30.76468,152.76676,19
2448,NSW,-30.60467,152.95668,5
2449,NSW,-30.62239,152.70982,9
2450,NSW,-30.14337,152.77502,22
2452,NSW,-30.35717,153.08188,4
2453,NSW,-30.30697,152.64419,27
2454,NSW,-30.46332,152.82491,21
2455,NSW,-30.52937,152.96348,2
2456,NSW,-30.06597,153.14343,11
2460,NSW,-29.33833,153.22721,97
2462,NSW,-29.82919,153.18705,12
2463,NSW,-29.37767,153.11155,19
2464,NSW,-29.47863,153.33363,6
2465,NSW,-29.41262,153.24390,1
2466,NSW,-29.40748,153.35089,3
2469,NSW,-29.18348,152.89546,64
2470,NSW,-28.91660,152.76963,31
2471,NSW,-29.03373,153.24406,11
2472,NSW,-29.15971,153.31241,11
2473,NSW,-29.13704,153.39761,5
2474,NSW,-28.50059,152.90378,46
2475,NSW,-28.54949,152.38531,5
2476,NSW,-28.37776,152.51395,12
2477,NSW,-28.91277,153.42922,16
2478,NSW,-28.85953,153.53513,17
2479,NSW,-28.70954,153.51496,12
2480,NSW,-28.70760,153.26198,75
2481,NSW,-28.66241,153.59167,9
2482,NSW,-28.55038,153.42070,13
